"","featureid","zone","riparian_distance_ft","agriculture","alloffnet","allonnet","ann_tmax_c","ann_tmin_c","apr_prcp_mm","AreaSqKM","aug_prcp_mm","dec_prcp_mm","deg_barr_1","deg_barr_2","deg_barr_3","deg_barr_4","deg_barr_5","deg_barr_6","deg_barr_7","deg_barr_all","dep_no3_2011","dep_so4_2011","devel_hi","devel_low","devel_med","devel_opn","developed","drainageclass","elevation","feb_prcp_mm","forest","forest_decid","forest_evgrn","forest_mixed","fwsopenwater","fwswetlands","herbaceous","hydrogroup_a","hydrogroup_ab","hydrogroup_cd","hydrogroup_d1","hydrogroup_d4","impervious","jan_prcp_mm","jul_prcp_mm","jun_prcp_mm","mar_prcp_mm","may_prcp_mm","nov_prcp_mm","oct_prcp_mm","openoffnet","openonnet","percent_sandy","sep_prcp_mm","slope_pcnt","surfcoarse","tree_canopy","undev_forest","water","wetland"
"3335","201478642","upstream","200"," 5.3654000"," 0.2096970"," 12.8823000",NA,NA,NA,"2.45841e+02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.02891110"," 2.22799000"," 0.61445300"," 5.67061000"," 8.5419600","3.68428","410.9370",NA," 78.68660"," 28.857400","16.970800"," 32.858400","3.79944e+00","  9.2636400"," 2.3747400","8.64626e+00"," 32.4661000"," 49.280300","11.2893000"," 27.5439000","1.51373e+00",NA,NA,NA,NA,NA,NA,NA,"0.03659640","3.76247e+00","  7.9897200",NA,"13.6255000","1.09394e+01","70.2927000"," 86.17090","4.88781e+00"," 13.9308000"
"3336","201478642","upstream",NA," 5.8604700"," 0.9230310","  3.5999700","12.07830"," 0.490522000","115.5800","1.71687e+03","110.8560","109.6680","19"," 4"," 2"," 4"," 0","47"," 0","76","11.08500","10.19160"," 0.07527670"," 1.35325000"," 0.53763100"," 3.33089000"," 5.2970500","3.40938","475.4750"," 93.6082"," 85.80100"," 45.916400","13.536000"," 26.348500","1.36463e+00","  3.1498800"," 1.3838700","5.74588e+00"," 35.0858000"," 52.334100","12.7726000"," 24.7239000","1.07101e+00","101.6100","116.2170","121.982","111.4570","125.850","121.446","131.488","0.07417590","1.29035e+00","  3.8518000","117.443","16.0244000","5.17376e+00","75.5826000"," 90.77290","1.47733e+00","  4.1897600"
"3337","201478645","local","200"," 7.2368400"," 0.0000000","  7.8947400",NA,NA,NA,"1.37074e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 7.89474000"," 0.00000000"," 7.8947400",NA,"109.6320",NA," 28.28950"," 28.289500"," 0.000000","  0.000000","7.89474e+00","  0.0000000","18.4211000","9.86842e+00","  9.8684200"," 21.052600"," 0.0000000","  0.6578950","5.72368e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","7.89474e+00"," 24.3421000",NA,"10.0096000","2.43421e+01","23.8158000"," 33.33330","3.09211e+01"," 18.4211000"
"3338","201478645","local",NA," 1.9035500"," 0.0000000","  1.5228400","14.06470"," 1.730090000","107.4320","7.09200e-01"," 92.6354"," 94.2290"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 2","10.01180"," 8.82600"," 0.50761400"," 7.74112000"," 8.37563000"," 7.99492000","24.6193000",NA,"173.7610"," 85.1630"," 61.04060"," 51.649700"," 3.807110","  5.583760","1.52284e+00","  0.0000000"," 4.4416200","2.61421e+01"," 53.4264000"," 25.253800"," 0.1269040","  8.5025400","8.36168e+00"," 87.5969","105.1400","106.407"," 98.3528","120.266","111.791","132.709","0.00000000","1.52284e+00"," 18.1472000","106.431","21.5304000","1.85279e+01","63.6904000"," 82.93100","6.21827e+00","  3.5533000"
"3339","201478645","upstream","200"," 4.0699400"," 0.1849050"," 14.1777000",NA,NA,NA,"1.77080e+02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.01219150"," 2.05072000"," 0.46835800"," 5.36630000"," 7.8975700","3.72467","478.0630",NA," 79.98250"," 29.260700","14.833500"," 35.888300","4.96652e+00","  9.3615700"," 2.3433100","6.18771e+00"," 31.3272000"," 51.178000","11.0374000"," 24.4100000","1.33889e+00",NA,NA,NA,NA,NA,NA,NA,"0.04368630","4.92233e+00","  5.9098400",NA,"13.6758000","8.81244e+00","70.7410000"," 86.98570","5.55324e+00"," 14.1655000"
"3340","201478645","upstream",NA," 4.2340300"," 0.9704080","  4.0183900","11.62370"," 0.181119000","116.9420","1.29712e+03","114.4680","112.3350","17"," 4"," 2"," 2"," 0","31"," 0","56","11.42690","10.63350"," 0.01269730"," 0.83635700"," 0.20794400"," 2.99775000"," 4.0547400","3.46003","540.9190"," 94.8833"," 88.40420"," 48.436500","11.688000"," 28.279800","1.73488e+00","  3.2448200"," 1.3681900","3.21180e+00"," 33.3366000"," 54.536100","11.5607000"," 22.6136000","6.09016e-01","103.8720","118.4340","125.129","113.3260","128.298","124.111","133.679","0.09013010","1.64461e+00","  2.2684500","119.840","16.2570000","3.23268e+00","77.2621000"," 92.31550","1.75667e+00","  4.3861900"
"3341","201478650","local","200"," 0.0000000"," 0.3184710","  2.5477700",NA,NA,NA,"2.78864e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.22930000"," 2.2293000","3.49206","237.8090",NA," 97.13380"," 51.273900","27.070100"," 18.789800","0.00000e+00","  2.8662400"," 0.0000000","4.14013e+00"," 64.9682000"," 21.974500","21.9745000"," 23.8854000","2.22930e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"19.6980000","0.00000e+00","84.4554000"," 99.34850","6.36943e-01","  4.1401300"
"3342","201478650","local",NA," 0.0000000"," 0.0496524","  0.3972190","13.49750"," 1.355250000","107.6420","1.81260e+00"," 96.9595"," 97.3229"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.19830"," 9.14775"," 0.00000000"," 0.24826200"," 0.00000000"," 1.88679000"," 2.1350500",NA,"285.9140"," 87.5729"," 97.76560"," 46.176800","15.292900"," 36.295900","0.00000e+00","  0.4468720"," 0.0000000","2.58193e+00"," 58.4409000"," 11.072500"," 9.8311800"," 11.1221000","2.26912e-01"," 89.5843","107.8570","112.082","104.0980","118.739","109.920","122.856","0.00000000","0.00000e+00","  0.2979150","109.272","20.6667000","2.97915e-01","85.8337000"," 99.89850","9.93049e-02","  0.6951340"
"3343","201478650","upstream","200"," 0.0000000"," 0.3184710","  2.5477700",NA,NA,NA,"2.78864e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.22930000"," 2.2293000","3.49206","237.8090",NA," 97.13380"," 51.273900","27.070100"," 18.789800","0.00000e+00","  2.8662400"," 0.0000000","4.14013e+00"," 64.9682000"," 21.974500","21.9745000"," 23.8854000","2.22930e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"19.6980000","0.00000e+00","84.4554000"," 99.34850","6.36943e-01","  4.1401300"
"3344","201478650","upstream",NA," 0.0000000"," 0.0496524","  0.3972190","13.49750"," 1.355250000","107.6420","1.81260e+00"," 96.9595"," 97.3229"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.19830"," 9.14775"," 0.00000000"," 0.24826200"," 0.00000000"," 1.88679000"," 2.1350500",NA,"285.9140"," 87.5729"," 97.76560"," 46.176800","15.292900"," 36.295900","0.00000e+00","  0.4468720"," 0.0000000","2.58193e+00"," 58.4409000"," 11.072500"," 9.8311800"," 11.1221000","2.26912e-01"," 89.5843","107.8570","112.082","104.0980","118.739","109.920","122.856","0.00000000","0.00000e+00","  0.2979150","109.272","20.6667000","2.97915e-01","85.8337000"," 99.89850","9.93049e-02","  0.6951340"
"3345","201478651","local","200","11.1111000"," 0.0000000","  0.0000000",NA,NA,NA,"2.22923e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","22.22220000"," 0.00000000"," 0.00000000","22.2222000","2.29630","114.8890",NA," 66.66670"," 37.037000","29.629600","  0.000000","0.00000e+00","  0.0000000"," 0.0000000","6.66667e+01"," 66.6667000"," 33.333300"," 0.0000000","  0.0000000","6.92593e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 33.3333000",NA,"13.4220000","3.33333e+01","53.9259000"," 85.71430","0.00000e+00","  0.0000000"
"3346","201478651","local",NA," 9.3750000"," 0.0000000","  0.0000000","14.35960"," 1.945520000","107.2960","2.88000e-02"," 92.4996"," 94.1572"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.94428"," 8.76445"," 0.00000000","25.00000000"," 0.00000000"," 0.00000000","25.0000000","2.25000","116.6250"," 85.0459"," 65.62500"," 40.625000","25.000000","  0.000000","0.00000e+00","  0.0000000"," 0.0000000","6.87500e+01"," 68.7500000"," 31.250000"," 0.0000000","  0.0000000","8.34375e+00"," 87.5313","104.9730","106.198"," 98.1355","120.040","111.677","131.651","0.00000000","0.00000e+00"," 31.2500000","106.295","13.6722000","3.12500e+01","52.5000000"," 87.50000","0.00000e+00","  0.0000000"
"3347","201478651","upstream","200"," 7.4468100"," 0.2127660","  9.5744700",NA,NA,NA,"4.20768e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","14.46810000"," 2.34043000","10.85110000","27.6596000","3.46539","184.7210",NA," 56.38300"," 34.255300","17.446800","  4.680850","8.29787e+00","  1.4893600"," 0.0000000","3.19149e+01"," 43.8298000"," 34.255300","11.2766000"," 34.8936000","7.16596e+00",NA,NA,NA,NA,NA,NA,NA,"0.21276600","8.08511e+00"," 15.9574000",NA,"12.5878000","2.29787e+01","55.8574000"," 77.94120","8.51064e+00","  2.3404300"
"3348","201478651","upstream",NA," 5.7955700"," 0.1053740","  1.8177000","13.66620"," 1.445410000","108.4550","3.41640e+00"," 94.5322"," 95.4014"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 9.89678"," 8.73245"," 0.00000000"," 5.50580000"," 0.86933600"," 5.45311000","11.8282000","3.50691","255.9510"," 85.5618"," 80.79560"," 40.885100","22.760800"," 17.149600","1.15911e+00","  0.7112750"," 0.3161220","1.93625e+01"," 55.6375000"," 27.660700","14.5153000"," 34.9315000","2.89910e+00"," 88.0526","105.5770","107.997","100.8030","120.015","111.895","131.446","0.02634350","1.13277e+00","  4.2939900","106.967","16.6530000","5.21602e+00","73.3606000"," 91.63430","1.26449e+00","  0.8166490"
"3349","201478652","local","200"," 9.6774200"," 0.0000000"," 17.5953000",NA,NA,NA,"3.03783e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 3.22581000"," 0.00000000"," 7.33138000","10.5572000","3.95549","222.5450",NA," 71.84750"," 44.281500"," 5.571850"," 21.994100","0.00000e+00"," 17.5953000"," 7.9178900","4.57478e+01"," 48.6804000"," 25.513200","15.2493000"," 49.2669000","1.86217e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  5.5718500",NA,"16.1456000","5.57185e+00","69.8123000"," 80.32790","0.00000e+00"," 21.1144000"
"3350","201478652","local",NA,"20.3415000"," 0.5022600","  3.4656000","13.56810"," 1.403210000","109.8270","1.79190e+00"," 95.3317"," 96.4007"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.74340"," 8.50953"," 0.00000000"," 3.16424000"," 0.05022600"," 7.68458000","10.8990000","3.62793","262.5080"," 87.1528"," 66.90110"," 41.386200","12.807600"," 12.707200","5.02260e-02","  3.9176300"," 1.8583600","4.17378e+01"," 51.7830000"," 29.532900","20.6931000"," 44.8518000","1.63787e+00"," 89.4863","106.8190","111.399","102.3780","119.001","111.594","130.866","0.05022600","0.00000e+00","  1.0045200","108.635","16.5297000","1.00452e+00","66.0151000"," 75.08460","0.00000e+00","  4.5203400"
"3351","201478652","upstream","200","21.1707000"," 0.0000000"," 14.8293000",NA,NA,NA,"9.20676e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 2.24390000"," 0.00000000"," 3.60976000"," 5.8536600","4.01628","288.4940",NA," 67.31710"," 46.439000"," 4.000000"," 16.878000","2.92683e-01"," 14.5366000"," 5.6585400","2.71220e+01"," 42.1463000"," 26.536600","17.1707000"," 52.7805000","1.18146e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","2.92683e-01","  1.8536600",NA,"14.0415000","5.95122e+00","63.9483000"," 71.50260","0.00000e+00"," 16.6829000"
"3352","201478652","upstream",NA,"29.7553000"," 0.6075950","  4.9789000","13.23930"," 1.405030000","112.0250","5.33250e+00"," 96.3431"," 97.0408"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.88091"," 8.65926"," 0.00000000"," 2.34599000"," 0.11814300"," 5.48523000"," 7.9493700","3.64657","317.3410"," 88.5338"," 60.35440"," 36.000000","11.358700"," 12.995800","6.75105e-02","  5.5189900"," 1.9409300","1.83797e+01"," 46.4304000"," 23.831200","17.6034000"," 42.0591000","1.29637e+00"," 90.0168","108.2870","115.719","104.9180","119.827","112.535","134.352","0.01687760","5.06329e-02","  0.3375530","110.066","13.8493000","1.55274e+00","60.5619000"," 65.56660","0.00000e+00","  6.1940900"
"3353","201478653","local","200"," 3.9745600"," 0.1589830"," 11.4467000",NA,NA,NA,"5.64463e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 8.42607000"," 3.49762000","15.10330000","27.0270000","4.08203","252.1290",NA," 65.34180"," 24.165300","19.236900"," 21.939600","0.00000e+00"," 11.6057000"," 3.6566000","3.40223e+01"," 48.4897000"," 37.996800","30.0477000"," 45.9459000","5.86645e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  3.8155800",NA,"12.9250000","3.81558e+00","69.9316000"," 89.54250","0.00000e+00"," 16.3752000"
"3354","201478653","local",NA,"19.4781000"," 0.4042630","  4.3733900","13.60270"," 1.390730000","109.8670","2.44890e+00"," 95.5941"," 96.8936"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.72951"," 8.47936"," 0.00000000"," 3.49136000"," 1.28629000"," 6.10070000","10.8784000","3.49517","263.5670"," 87.3829"," 67.25470"," 29.658200","22.712200"," 14.884200","3.67512e-02","  4.7409000"," 2.3888300","3.52076e+01"," 53.2157000"," 31.165000","24.4028000"," 42.5579000","2.48879e+00"," 90.1114","106.8490","111.816","102.5290","118.293","111.194","128.573","0.03675120","0.00000e+00","  1.6170500","108.929","13.1316000","1.61705e+00","63.8313000"," 75.46390","0.00000e+00","  5.9904400"
"3355","201478653","upstream","200"," 3.9745600"," 0.1589830"," 11.4467000",NA,NA,NA,"5.64463e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 8.42607000"," 3.49762000","15.10330000","27.0270000","4.08203","252.1290",NA," 65.34180"," 24.165300","19.236900"," 21.939600","0.00000e+00"," 11.6057000"," 3.6566000","3.40223e+01"," 48.4897000"," 37.996800","30.0477000"," 45.9459000","5.86645e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  3.8155800",NA,"12.9250000","3.81558e+00","69.9316000"," 89.54250","0.00000e+00"," 16.3752000"
"3356","201478653","upstream",NA,"19.4781000"," 0.4042630","  4.3733900","13.60270"," 1.390730000","109.8670","2.44890e+00"," 95.5941"," 96.8936"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.72951"," 8.47936"," 0.00000000"," 3.49136000"," 1.28629000"," 6.10070000","10.8784000","3.49517","263.5670"," 87.3829"," 67.25470"," 29.658200","22.712200"," 14.884200","3.67512e-02","  4.7409000"," 2.3888300","3.52076e+01"," 53.2157000"," 31.165000","24.4028000"," 42.5579000","2.48879e+00"," 90.1114","106.8490","111.816","102.5290","118.293","111.194","128.573","0.03675120","0.00000e+00","  1.6170500","108.929","13.1316000","1.61705e+00","63.8313000"," 75.46390","0.00000e+00","  5.9904400"
"3357","201478655","local","200","45.1613000"," 0.0000000","  8.8709700",NA,NA,NA,"1.08318e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.80645200"," 0.00000000","20.96770000","21.7742000","3.95161","168.8310",NA," 15.32260","  1.612900"," 2.419350"," 11.290300","0.00000e+00","  8.8709700","17.7419000","1.61290e+01"," 16.1290000"," 12.096800"," 0.0000000"," 71.7742000","1.94355e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 25.8065000",NA," 7.7637100","3.70968e+01","34.4113000"," 19.58760","0.00000e+00"," 18.5484000"
"3358","201478655","local",NA,"16.5457000"," 0.1451380","  2.1770700","13.71120"," 1.631670000","100.1870","6.20100e-01"," 99.3540"," 96.7919"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.19380"," 9.30627"," 0.00000000"," 0.29027600"," 0.29027600"," 9.43396000","10.0145000","3.38486","247.3410"," 82.8742"," 69.37590"," 48.040600"," 9.724240"," 11.611000","0.00000e+00","  2.3222100"," 4.0638600","5.37010e+00"," 62.2642000","  8.998550"," 0.0000000"," 23.0769000","8.31640e-01"," 89.9495","108.0380","110.705"," 97.2795","119.054","102.097","112.818","0.00000000","0.00000e+00"," 10.8853000","110.092","23.8535000","1.33527e+01","64.3091000"," 77.09680","0.00000e+00","  4.6444100"
"3359","201478655","upstream","200"," 6.5926900"," 0.3916450","  2.4151400",NA,NA,NA,"1.38166e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.78329000"," 0.00000000"," 5.48303000"," 6.2663200","3.45930","293.1760",NA," 85.37860"," 32.114900","23.433400"," 29.830300","0.00000e+00","  2.8067900"," 1.7624000","9.26893e+00"," 24.4778000"," 25.326400","11.6841000"," 60.1828000","6.74935e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 25.3264000",NA,"17.2696000","2.74151e+01","74.9523000"," 91.08630","0.00000e+00","  4.4386400"
"3360","201478655","upstream",NA," 3.9669600"," 0.7443150","  0.5316540","12.80820"," 1.362570000","107.4800","1.10034e+01","101.7610"," 98.6358"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.32900"," 9.38622"," 0.00000000"," 0.20448200"," 0.04089640"," 3.68068000"," 3.9260600","3.12544","385.6130"," 85.6271"," 91.73890"," 50.278100","13.741200"," 27.719600","2.45379e-02","  1.2514300"," 0.2862750","7.28775e+00"," 40.9946000"," 22.795700"," 9.5779500"," 31.8583000","2.80713e-01"," 91.0095","110.0290","112.438","101.7010","120.071","109.273","120.903","0.02453790","0.00000e+00","  5.6764300","111.342","19.6094000","6.18354e+00","79.2043000"," 95.56920","0.00000e+00","  1.2023600"
"3361","201478663","local","200"," 2.7559100"," 0.0000000","  0.0000000",NA,NA,NA,"2.30380e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 9.44882000"," 0.00000000"," 9.05512000","18.5039000","3.38583","203.3700",NA," 78.74020"," 29.527600","44.881900","  4.330710","0.00000e+00","  0.0000000"," 0.0000000","3.30709e+01"," 64.1732000"," 19.291300"," 0.0000000"," 35.8268000","3.52362e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"14.4417000","0.00000e+00","78.9843000"," 96.61840","0.00000e+00","  0.0000000"
"3362","201478663","local",NA,"18.9573000"," 2.0853100","  0.0000000","13.73570"," 1.486380000","108.4580","9.49500e-01"," 95.3020"," 97.1946"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.63993"," 8.36725"," 0.00000000"," 4.54976000"," 0.37914700"," 6.82464000","11.7536000","3.23884","228.5480"," 86.8243"," 69.28910"," 40.473900","22.274900","  6.540280","0.00000e+00","  2.0853100"," 0.0000000","3.43128e+01"," 65.0237000"," 22.843600"," 7.3933600"," 33.8389000","2.27488e+00"," 90.5794","105.9640","110.095","101.3370","117.193","110.060","126.176","0.00000000","0.00000e+00","  0.0000000","108.501","15.3770000","0.00000e+00","66.3185000"," 78.51770","0.00000e+00","  1.7061600"
"3363","201478663","upstream","200"," 2.7559100"," 0.0000000","  0.0000000",NA,NA,NA,"2.30380e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 9.44882000"," 0.00000000"," 9.05512000","18.5039000","3.38583","203.3700",NA," 78.74020"," 29.527600","44.881900","  4.330710","0.00000e+00","  0.0000000"," 0.0000000","3.30709e+01"," 64.1732000"," 19.291300"," 0.0000000"," 35.8268000","3.52362e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"14.4417000","0.00000e+00","78.9843000"," 96.61840","0.00000e+00","  0.0000000"
"3364","201478663","upstream",NA,"18.9573000"," 2.0853100","  0.0000000","13.73570"," 1.486380000","108.4580","9.49500e-01"," 95.3020"," 97.1946"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.63993"," 8.36725"," 0.00000000"," 4.54976000"," 0.37914700"," 6.82464000","11.7536000","3.23884","228.5480"," 86.8243"," 69.28910"," 40.473900","22.274900","  6.540280","0.00000e+00","  2.0853100"," 0.0000000","3.43128e+01"," 65.0237000"," 22.843600"," 7.3933600"," 33.8389000","2.27488e+00"," 90.5794","105.9640","110.095","101.3370","117.193","110.060","126.176","0.00000000","0.00000e+00","  0.0000000","108.501","15.3770000","0.00000e+00","66.3185000"," 78.51770","0.00000e+00","  1.7061600"
"3365","201478664","local","200"," 8.1081100"," 0.0000000","  6.5637100",NA,NA,NA,"2.34417e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 1.93050000"," 0.00000000"," 5.01931000"," 6.9498100","3.45418","211.0230",NA," 79.92280"," 35.135100","23.166000"," 21.621600","1.54440e+00","  5.0193100"," 5.0193100","4.16988e+01"," 63.3205000"," 25.868700"," 9.6525100"," 36.6795000","6.98842e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.54440e+00","  0.0000000",NA,"15.3680000","0.00000e+00","77.4247000"," 85.89210","0.00000e+00"," 11.1969000"
"3366","201478664","local",NA," 7.1826600"," 0.9287930","  1.1764700","13.72430"," 1.485810000","108.0160","1.45350e+00"," 95.2709"," 97.7500"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.59764"," 8.31430"," 0.00000000"," 0.92879300"," 0.00000000"," 5.38700000"," 6.3157900","3.22072","241.0570"," 86.7836"," 85.51080"," 43.839000","18.452000"," 23.219800","3.71517e-01","  1.7337500"," 0.9907120","3.57276e+01"," 70.6502000"," 18.761600","10.5263000"," 24.3344000","6.89783e-01"," 91.2438","105.7080","109.820","101.0520","116.578","109.501","124.858","0.00000000","3.71517e-01","  0.0000000","108.585","20.0202000","0.00000e+00","79.5189000"," 91.27560","0.00000e+00","  3.4055700"
"3367","201478664","upstream","200"," 8.1081100"," 0.0000000","  6.5637100",NA,NA,NA,"2.34417e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 1.93050000"," 0.00000000"," 5.01931000"," 6.9498100","3.45418","211.0230",NA," 79.92280"," 35.135100","23.166000"," 21.621600","1.54440e+00","  5.0193100"," 5.0193100","4.16988e+01"," 63.3205000"," 25.868700"," 9.6525100"," 36.6795000","6.98842e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.54440e+00","  0.0000000",NA,"15.3680000","0.00000e+00","77.4247000"," 85.89210","0.00000e+00"," 11.1969000"
"3368","201478664","upstream",NA," 7.1826600"," 0.9287930","  1.1764700","13.72430"," 1.485810000","108.0160","1.45350e+00"," 95.2709"," 97.7500"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.59764"," 8.31430"," 0.00000000"," 0.92879300"," 0.00000000"," 5.38700000"," 6.3157900","3.22072","241.0570"," 86.7836"," 85.51080"," 43.839000","18.452000"," 23.219800","3.71517e-01","  1.7337500"," 0.9907120","3.57276e+01"," 70.6502000"," 18.761600","10.5263000"," 24.3344000","6.89783e-01"," 91.2438","105.7080","109.820","101.0520","116.578","109.501","124.858","0.00000000","3.71517e-01","  0.0000000","108.585","20.0202000","0.00000e+00","79.5189000"," 91.27560","0.00000e+00","  3.4055700"
"3369","201478672","local","200"," 0.0000000"," 0.0000000"," 14.6939000",NA,NA,NA,"4.41656e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.61224500","17.14290000","13.87760000","11.02040000","42.6531000",NA," 42.2510",NA," 53.06120"," 12.244900"," 6.530610"," 34.285700","1.02041e+00"," 13.6735000"," 2.6530600","4.28571e+00"," 11.6327000"," 13.061200"," 0.0000000"," 40.2041000","1.68204e+01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.02041e+00"," 11.2245000",NA," 7.3392400","1.36735e+01","55.1122000"," 94.54550","4.08163e-01"," 35.1020000"
"3370","201478672","local",NA," 0.9801180"," 0.7980960","  1.1201300","14.85590"," 2.349590000"," 98.8190","6.42780e+00"," 92.8283"," 99.3407"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 2"," 9.09387"," 7.74823","10.17920000","27.55530000","36.26440000","11.84540000","85.8443000",NA," 72.2478"," 85.6447"," 11.66340","  4.816580"," 2.772330","  4.074490","7.00084e-02","  1.8482200"," 1.3861700","1.87623e+00","  3.4444100"," 58.765100"," 7.6169100"," 45.7435000","4.20462e+01"," 95.3259"," 99.1377","102.008"," 95.0825","112.203","103.489","111.713","0.00000000","7.00084e-02"," 47.1297000","108.054"," 5.4289500","4.87679e+01","31.6998000"," 82.96810","2.80034e-02","  3.3324000"
"3371","201478672","upstream","200"," 6.4951600"," 0.2709120","  9.4841500",NA,NA,NA,"4.01745e+01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.10299100"," 2.25461000"," 1.19335000"," 6.41232000"," 9.9632800","3.60460","258.2980",NA," 80.85480"," 26.164200","26.533700"," 28.156900","8.95576e-01","  8.8438100"," 1.9411600","1.42598e+01"," 33.2102000"," 54.515900","13.9799000"," 32.6393000","1.99528e+00",NA,NA,NA,NA,NA,NA,NA,"0.02462830","8.70948e-01"," 11.1186000",NA,"13.8248000","1.49516e+01","73.6590000"," 89.84900","6.98549e-01"," 13.4560000"
"3372","201478672","upstream",NA," 8.9613000"," 0.7317330","  2.1582400","13.28460"," 1.307060000","112.9580","2.31355e+02","101.0020","103.2450"," 2"," 0"," 0"," 0"," 0","11"," 0","13","10.15410"," 9.05226"," 0.45553400"," 3.50073000"," 2.32007000"," 4.18422000","10.4606000","3.22979","293.4690"," 92.2598"," 79.12010"," 35.011900","21.555600"," 22.552600","2.63751e-01","  2.6165000"," 1.1748200","1.23908e+01"," 31.4155000"," 59.980300","19.4868000"," 31.6337000","3.32013e+00"," 97.6259","112.8360","115.262","106.4870","120.693","115.523","126.945","0.02839790","2.35353e-01","  8.0082200","111.234","15.2772000","1.11499e+01","71.5523000"," 88.43760","2.08122e-01","  3.4618200"
"3373","201478683","local","200"," 6.8181800"," 0.0000000","  5.6818200",NA,NA,NA,"8.03898e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 5.68182000"," 1.13636000"," 2.27273000"," 9.0909100",NA," 36.3295",NA," 20.45450","  0.000000","17.045500","  3.409090","0.00000e+00","  5.6818200"," 9.0909100","0.00000e+00"," 11.3636000"," 17.045500"," 0.0000000","  4.5454500","1.57955e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 17.0455000",NA," 8.6850700","1.70455e+01","22.5795000"," 22.50000","5.45455e+01"," 12.5000000"
